Year,State,City Or County,Latitude,Longitude
2017,Ohio,Toledo,41.6528052,-83.5378674
2017,Virginia,Petersburg,37.2279279,-77.40192669999999
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,California,San Francisco,37.7749295,-122.4194155
2017,California,Clearlake Oaks,39.0262841,-122.6719304
2017,Connecticut,Hartford,41.7658043,-72.6733723
2017,Alabama,Lanett,32.86873910000001,-85.1904971
2017,Florida,Jacksonville,30.3321838,-81.65565099999999
2017,Tennessee,Nashville,36.1626638,-86.7816016
2017,Pennsylvania,Chester,39.849557,-75.3557457
2017,Florida,Tampa,27.950575,-82.4571776
2017,Maryland,Edgewood,39.4187194,-76.2944016
2017,New York,Brooklyn,40.6781784,-73.9441579
2017,Mississippi,Meridian,32.3643098,-88.703656
2017,Texas,Houston,29.7604267,-95.3698028
2017,Arizona,Phoenix,33.4483771,-112.0740373
2017,California,Aliso Viejo,33.5684605,-117.7262981
2017,Ohio,Pedro,38.6303569,-82.6673852
2017,California,San Francisco,37.7749295,-122.4194155
2017,Texas,Houston,29.7604267,-95.3698028
2017,Arizona,Phoenix,33.4483771,-112.0740373
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Arizona,Casa Grande,32.9110027,-111.7733902
2017,Florida,Miami,25.7616798,-80.1917902
2017,Kansas,Lawrence,38.9716689,-95.2352501
2017,Nevada,Las Vegas,36.1699412,-115.1398296
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Tennessee,Antioch,36.0597177,-86.6715948
2017,New York,Syracuse,43.0481221,-76.14742439999999
2017,New Jersey,Mays Landing,39.4523385,-74.7276626
2017,California,Bakersfield,35.3732921,-119.0187125
2017,Illinois,Danville,40.124481,-87.6300207
2017,Connecticut,Hartford,41.7658043,-72.6733723
2017,Indiana,Gary,41.6020403,-87.3371523
2017,Michigan,Detroit,42.331427,-83.0457538
2017,Virginia,Petersburg,37.2279279,-77.40192669999999
2017,South Carolina,Columbia,34.0007104,-81.0348144
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Washington,Rockford,47.45212069999999,-117.1307471
2017,Pennsylvania,York,39.9625984,-76.727745
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,Texas,Plano,33.0198431,-96.6988856
2017,Alabama,Selma,32.4073589,-87.02110069999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Illinois,Bellwood,41.8814197,-87.883117
2017,California,Inglewood,33.9616801,-118.3531311
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,New Mexico,Clovis,34.4047987,-103.2052272
2017,California,Sacramento,38.5815719,-121.4943996
2017,Indiana,Evansville,37.9715592,-87.5710898
2017,Florida,Gainesville,29.6516344,-82.32482619999999
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,New Jersey,Newark,40.735657,-74.1723667
2017,North Carolina,Whitakers,36.1054312,-77.71275349999999
2017,New Jersey,Newark,40.735657,-74.1723667
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,New York,Brooklyn,40.6781784,-73.9441579
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,New York,Wyandanch,40.7539878,-73.360398
2017,California,North Hollywood,34.187044,-118.3812562
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,California,Sacramento,38.5815719,-121.4943996
2017,Virginia,Suffolk,36.7282054,-76.5835621
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,New York,Bronx,40.8447819,-73.8648268
2017,New York,Bronx,40.8447819,-73.8648268
2017,California,Oakland,37.8043637,-122.2711137
2017,New Jersey,Lakewood,40.08212899999999,-74.2097014
2017,South Carolina,Allendale,33.0079345,-81.3084405
2017,Florida,Tallahassee,30.4382559,-84.28073289999999
2017,Montana,Lodge Grass,45.3144117,-107.3631461
2017,District of Columbia,Washington,38.9071923,-77.0368707
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Washington,Toppenish,46.3773509,-120.3086667
2017,California,Fresno,36.7377981,-119.7871247
2017,Illinois,Decatur,39.8403147,-88.9548001
2017,Virginia,Norfolk,36.8507689,-76.28587259999999
2017,Texas,El Paso,31.7618778,-106.4850217
2017,New York,Buffalo,42.88644679999999,-78.8783689
2017,North Carolina,Salisbury,35.6709727,-80.4742261
2017,Delaware,Wilmington,39.744655,-75.5483909
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,North Carolina,High Point,35.9556923,-80.0053176
2017,Florida,Jacksonville,30.3321838,-81.65565099999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Louisiana,Baton Rouge,30.4514677,-91.18714659999999
2017,Ohio,Cincinnati,39.1031182,-84.5120196
2017,Virginia,Richmond,37.5407246,-77.4360481
2017,California,Los Angeles,34.0522342,-118.2436849
2017,Wisconsin,Milwaukee,43.0389025,-87.9064736
2017,New Jersey,Trenton,40.2205824,-74.759717
2017,Arizona,El Mirage,33.6130942,-112.3246042
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Virginia,Lawrenceville,36.7576469,-77.84693740000002
2017,Illinois,Alton,38.8906038,-90.1842764
2017,Ohio,Cincinnati,39.1031182,-84.5120196
2017,Mississippi,Meridian,32.3643098,-88.703656
2017,Georgia,Savannah,32.0808989,-81.091203
2017,Illinois,Chicago (Roseland),41.71083369999999,-87.62358329999999
2017,Maine,Madison,44.7975466,-69.8797486
2017,Florida,Orlando (Pine Castle),28.4719489,-81.3678477
2017,Virginia,Hampton,37.0298687,-76.34522179999999
2017,North Carolina,Raleigh,35.7795897,-78.6381787
2017,Alabama,Prattville,32.4640245,-86.4596966
2017,Michigan,Pontiac,42.6389216,-83.29104679999999
2017,New Jersey,Jersey City,40.7177545,-74.0431435
2017,South Carolina,Greenwood,34.1954001,-82.1617883
2017,Illinois,Momence,41.1667001,-87.662815
2017,New Jersey,Newark,40.735657,-74.1723667
2017,California,Oakland,37.8043637,-122.2711137
2017,Arkansas,Little Rock,34.7464809,-92.28959479999999
2017,New York,Bronx,40.8447819,-73.8648268
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,District of Columbia,Washington,38.9071923,-77.0368707
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Florida,Fort Lauderdale,26.1224386,-80.13731740000001
2017,New York,New York (Manhattan),40.7830603,-73.9712488
2017,New Jersey,Willingboro,40.028848,-74.89164579999999
2017,Georgia,Atlanta,33.7489954,-84.3879824
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,District of Columbia,Washington,38.9071923,-77.0368707
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,South Carolina,Myrtle Beach,33.6890603,-78.8866943
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Ohio,Columbus,39.9611755,-82.99879419999999
2017,Virginia,Richmond,37.5407246,-77.4360481
2017,New Mexico,La Madera,36.3865541,-106.0410372
2017,Virginia,Alexandria,38.8048355,-77.0469214
2017,Ohio,Canton,40.79894729999999,-81.378447
2017,California,San Francisco,37.7749295,-122.4194155
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Maryland,Baltimore,39.2903848,-76.6121893
2017,Missouri,Saint Louis (University City),38.6787496,-90.32308069999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Tennessee,Chattanooga,35.0456297,-85.3096801
2017,Texas,Houston,29.7604267,-95.3698028
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Texas,Fort Worth,32.7554883,-97.3307658
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,Utah,Sandy,40.5649781,-111.8389726
2017,Florida,Orlando,28.5383355,-81.3792365
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,California,Los Angeles,34.0522342,-118.2436849
2017,Texas,Laredo,27.5035613,-99.5075519
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Ohio,Middletown,39.5150576,-84.39827629999999
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,Alabama,Phenix City,32.4709761,-85.0007653
2017,New Jersey,Paterson,40.9167654,-74.17181099999999
2017,Mississippi,Moss Point,30.4115881,-88.53446009999999
2017,New York,New York (Manhattan),40.7830603,-73.9712488
2017,District of Columbia,Washington,38.9071923,-77.0368707
2017,Mississippi,Bogue Chitto,32.8433575,-88.92701819999999
2017,Florida,Miami,25.7616798,-80.1917902
2017,Iowa,Des Moines,41.5868353,-93.6249593
2017,Arizona,Mesa,33.4151843,-111.8314724
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,South Carolina,Ruffin,33.0046083,-80.81565599999999
2017,Arkansas,Jonesboro,35.84229670000001,-90.704279
2017,Illinois,Dolton,41.6389236,-87.60726799999999
2017,Florida,Avon Park,27.5958672,-81.5061862
2017,Texas,Fort Worth,32.7554883,-97.3307658
2017,New Jersey,Trenton,40.2205824,-74.759717
2017,Kansas,Kansas City,39.11553139999999,-94.62678729999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Michigan,Flint,43.0125274,-83.6874562
2017,Florida,Jacksonville,30.3321838,-81.65565099999999
2017,Texas,Dallas,32.7766642,-96.79698789999999
2017,California,San Diego,32.715738,-117.1610838
2017,Kansas,Topeka,39.0473451,-95.67515759999999
2017,Florida,Jacksonville,30.3321838,-81.65565099999999
2017,South Carolina,Loris,34.0562812,-78.89030439999999
2017,California,Los Angeles (Boyle Heights),34.0297895,-118.2117257
2017,California,Sacramento,38.5815719,-121.4943996
2017,California,Whittier,33.9791793,-118.032844
2017,Maryland,Germantown,39.1731621,-77.2716502
2017,California,Compton,33.8958492,-118.2200712
2017,Virginia,Virginia Beach,36.8529263,-75.97798499999999
2017,Pennsylvania,Chester,39.849557,-75.3557457
2017,New Jersey,Newark,40.735657,-74.1723667
2017,Florida,Miami,25.7616798,-80.1917902
2017,Florida,Palm Bay,28.0344621,-80.5886646
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,California,Vallejo,38.1040864,-122.2566367
2017,North Carolina,Elizabeth City,36.2946008,-76.2510461
2017,Ohio,Columbus,39.9611755,-82.99879419999999
2017,Illinois,Rock Falls,41.7797533,-89.68899669999999
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Indiana,Indianapolis,39.768403,-86.158068
2017,Alabama,Birmingham,33.5185892,-86.8103567
2017,Illinois,Harvey,41.6100344,-87.6467131
2017,California,Banning,33.9255713,-116.8764103
2017,Georgia,Atlanta,33.7489954,-84.3879824
2017,Texas,San Antonio,29.4241219,-98.49362819999999
2017,Indiana,Fort Wayne,41.079273,-85.1393513
2017,North Carolina,Hickory,35.7344538,-81.3444573
2017,Texas,Houston,29.7604267,-95.3698028
2017,Minnesota,Saint Paul,44.9537029,-93.0899578
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Louisiana,Lake Charles,30.2265949,-93.2173758
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Texas,Lubbock,33.5778631,-101.8551665
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Iowa,Des Moines,41.5868353,-93.6249593
2017,California,Pittsburg,38.0279762,-121.8846806
2017,Florida,Tampa,27.950575,-82.4571776
2017,Oklahoma,Oklahoma City,35.4675602,-97.5164276
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Florida,Sanford,28.8028612,-81.269453
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,Texas,Houston,29.7604267,-95.3698028
2017,Ohio,Cincinnati,39.1031182,-84.5120196
2017,Tennessee,Knoxville,35.9606384,-83.9207392
2017,Michigan,Detroit,42.331427,-83.0457538
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,California,Fresno,36.7377981,-119.7871247
2017,Missouri,Saint Louis,38.6270025,-90.19940419999999
2017,Wisconsin,Rothschild,44.8871907,-89.62012179999999
2017,Kentucky,Louisville,38.2526647,-85.7584557
2017,Michigan,Detroit,42.331427,-83.0457538
2017,Louisiana,Metairie,29.9840922,-90.1528519
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Louisiana,New Orleans (Gentilly),30.014503,-90.06066369999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Georgia,Columbus,32.4609764,-84.9877094
2017,Kansas,Topeka,39.0473451,-95.67515759999999
2017,California,Sacramento,38.5815719,-121.4943996
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,California,Riverside,33.9806005,-117.3754942
2017,Ohio,Cincinnati,39.1031182,-84.5120196
2017,Virginia,Newport News,37.0870821,-76.4730122
2017,Indiana,Gary,41.6020403,-87.3371523
2017,Ohio,Warren,41.2375569,-80.81841659999999
2017,Florida,Jacksonville,30.3321838,-81.65565099999999
2017,New York,Rochester,43.15657789999999,-77.6088465
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,Mississippi,Toomsuba,32.4184448,-88.50698679999999
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,Virginia,Norfolk,36.8507689,-76.28587259999999
2017,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2017,Indiana,South Bend,41.6763545,-86.25198979999999
2017,California,Salinas,36.6777372,-121.6555013
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Missouri,Caruthersville,36.1931245,-89.6556353
2017,New York,Newburgh,41.5034271,-74.0104178
2017,Florida,Greenville,30.46937389999999,-83.6301544
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Tennessee,Savannah,35.2248034,-88.2492037
2017,Louisiana,New Orleans,29.95106579999999,-90.0715323
2017,Mississippi,Jackson,32.2987573,-90.1848103
2017,Ohio,Cleveland,41.49932,-81.6943605
2017,South Carolina,Columbia,34.0007104,-81.0348144
2017,Arkansas,Little Rock,34.7464809,-92.28959479999999
2017,Mississippi,Yazoo City,32.8551326,-90.4056468
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,District of Columbia,Washington,38.9071923,-77.0368707
2017,Minnesota,Minneapolis (Crystal),45.0327425,-93.3602286
2017,Louisiana,Shreveport,32.5251516,-93.7501789
2017,Washington,Bremerton,47.5650067,-122.6269768
2017,Tennessee,Brownsville,35.5939671,-89.26229099999999
2017,Georgia,Albany,31.5785074,-84.15574099999999
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Texas,Manvel,29.4627365,-95.35799399999999
2017,Illinois,Chicago (Englewood),41.775305,-87.6416419
2017,Georgia,Atlanta,33.7489954,-84.3879824
2017,Georgia,Jonesboro,33.5215013,-84.3538128
2017,Florida,Boynton Beach,26.5317866,-80.0905465
2017,Tennessee,Memphis,35.1495343,-90.0489801
2017,Mississippi,Como,34.5106609,-89.93981169999999
2017,California,Fresno,36.7377981,-119.7871247
2017,Texas,Houston,29.7604267,-95.3698028
2017,Florida,Miami,25.7616798,-80.1917902
2017,Colorado,Capulin,37.2834232,-106.1111988
2017,Mississippi,Magnolia,31.1432328,-90.4587081
2017,Missouri,Kansas City,39.0997265,-94.5785667
2017,California,Salinas,36.6777372,-121.6555013
2017,New Jersey,Newark,40.735657,-74.1723667
2017,Illinois,Chicago,41.8781136,-87.6297982
2017,Michigan,Flint,43.0125274,-83.6874562
2017,California,Pasadena,34.1477849,-118.1445155
2017,Florida,Fort Lauderdale,26.1224386,-80.13731740000001
2017,California,Fontana,34.0922335,-117.435048
2017,Texas,Allen,33.1031744,-96.67055030000002
2017,Mississippi,Winstonville,33.9101112,-90.75148809999999
2017,Texas,Dallas,32.7766642,-96.79698789999999
2017,Florida,Miami,25.7616798,-80.1917902
2018,Ohio,Cleveland,41.49932,-81.6943605
2018,Ohio,Lima,40.742551,-84.1052256
2018,Missouri,Saint Charles,38.7881062,-90.4974359
2018,Louisiana,Lutcher,30.0404796,-90.6989797
2018,Missouri,Springfield,37.2089572,-93.29229889999999
2018,Nevada,Las Vegas,36.1699412,-115.1398296
2018,Maryland,Baltimore,39.2903848,-76.6121893
2018,Florida,Miami,25.7616798,-80.1917902
2018,Colorado,Colorado Springs,38.8338816,-104.8213634
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Louisiana,Natchitoches,31.7607195,-93.08627489999999
2018,North Carolina,Laurinburg,34.7740494,-79.46282479999999
2018,Wisconsin,Madison,43.0730517,-89.4012302
2018,California,Inglewood,33.9616801,-118.3531311
2018,New York,Corona (Queens),40.7449859,-73.8642613
2018,Florida,Miami,25.7616798,-80.1917902
2018,Tennessee,Powell,36.0318578,-84.027655
2018,Alabama,Demopolis,32.5176361,-87.83640199999999
2018,Texas,Houston,29.7604267,-95.3698028
2018,California,Oakland,37.8043637,-122.2711137
2018,Florida,Miami,25.7616798,-80.1917902
2018,Indiana,Fort Wayne,41.079273,-85.1393513
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Colorado,Denver,39.7392358,-104.990251
2018,California,Los Angeles (Watts),33.9386361,-118.2380432
2018,Arkansas,Little Rock,34.7464809,-92.28959479999999
2018,Louisiana,Baton Rouge,30.4514677,-91.18714659999999
2018,New Mexico,Gallup,35.5280783,-108.7425843
2018,Indiana,Indianapolis,39.768403,-86.158068
2018,North Carolina,Dunn,35.3062743,-78.6089028
2018,Arizona,Globe,33.3942223,-110.7864984
2018,California,Thousand Oaks,34.1705609,-118.8375937
2018,New York,Watertown,43.9747838,-75.91075649999999
2018,California,Long Beach (North Long Beach),33.8641861,-118.177336
2018,Florida,Tallahassee,30.4382559,-84.28073289999999
2018,Minnesota,Minneapolis,44.977753,-93.2650108
2018,Missouri,Springfield,37.2089572,-93.29229889999999
2018,Michigan,Detroit,42.331427,-83.0457538
2018,California,Vallejo,38.1040864,-122.2566367
2018,California,Los Angeles,34.0522342,-118.2436849
2018,California,Riverside,33.9806005,-117.3754942
2018,Arkansas,El Dorado,33.20763,-92.6662674
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
2018,New Jersey,Jersey City,40.7177545,-74.0431435
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Washington,Lakewood,47.1717649,-122.518458
2018,Florida,Jacksonville,30.3321838,-81.65565099999999
2018,Georgia,Atlanta,33.7489954,-84.3879824
2018,Tennessee,Columbia,35.6150716,-87.0352831
2018,Nevada,Las Vegas,36.1699412,-115.1398296
2018,Texas,Fort Worth,32.7554883,-97.3307658
2018,California,Palo Alto (East Palo Alto),37.4688273,-122.1410751
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Texas,Taft,27.9789074,-97.3986041
2018,South Carolina,Spartanburg,34.9495672,-81.9320482
2018,Nevada,Las Vegas,36.1699412,-115.1398296
2018,Alabama,Birmingham,33.5185892,-86.8103567
2018,Oklahoma,Tulsa,36.1539816,-95.99277500000001
2018,Texas,Houston,29.7604267,-95.3698028
2018,California,Oakland,37.8043637,-122.2711137
2018,New Mexico,Espanola (Española),35.9910383,-106.0818233
2018,Georgia,Swainsboro,32.5973856,-82.33373759999999
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,South Carolina,Florence,34.1954331,-79.7625625
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,California,Compton,33.8958492,-118.2200712
2018,Florida,Orlando,28.5383355,-81.3792365
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,California,Bakersfield,35.3732921,-119.0187125
2018,California,Baldwin Park,34.0852868,-117.9608978
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,New York,Hempstead,40.7062128,-73.6187397
2018,Maryland,Aberdeen,39.5095556,-76.16411970000001
2018,New York,Syracuse,43.0481221,-76.14742439999999
2018,Wisconsin,Middleton,43.09721740000001,-89.5042876
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Pennsylvania,Masontown,39.8467433,-79.89977549999999
2018,Louisiana,New Orleans (Algiers),29.9220105,-90.0139908
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Maryland,Silver Spring,38.99066570000001,-77.026088
2018,Wisconsin,Milwaukee,43.0389025,-87.9064736
2018,California,Bakersfield,35.3732921,-119.0187125
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Alabama,Auburn,32.6098566,-85.48078249999999
2018,Florida,Jacksonville,30.3321838,-81.65565099999999
2018,Illinois,Elgin,42.0354084,-88.2825668
2018,Minnesota,Minneapolis,44.977753,-93.2650108
2018,Ohio,Cincinnati,39.1031182,-84.5120196
2018,Georgia,Albany,31.5785074,-84.15574099999999
2018,Arkansas,Fort Smith,35.3859242,-94.39854749999999
2018,Texas,San Antonio,29.4241219,-98.49362819999999
2018,Alabama,Birmingham,33.5185892,-86.8103567
2018,New Jersey,Paterson,40.9167654,-74.17181099999999
2018,California,San Bernardino,34.1083449,-117.2897652
2018,New Jersey,Trenton,40.2205824,-74.759717
2018,Ohio,Cleveland,41.49932,-81.6943605
2018,Florida,Fort Lauderdale (Lauderhill),26.1403635,-80.2133808
2018,Colorado,Aurora,39.7294319,-104.8319195
2018,Arkansas,Pine Bluff,34.2284312,-92.00319549999999
2018,Florida,Jacksonville,30.3321838,-81.65565099999999
2018,Texas,Wichita Falls,33.9137085,-98.4933873
2018,Virginia,Richmond,37.5407246,-77.4360481
2018,Tennessee,Nashville,36.1626638,-86.7816016
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Maryland,Baltimore,39.2903848,-76.6121893
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Tennessee,Jackson,35.6145169,-88.81394689999999
2018,Ohio,Cleveland,41.49932,-81.6943605
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,New York,Bronx,40.8447819,-73.8648268
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,South Carolina,Greenwood,34.1954001,-82.1617883
2018,Pennsylvania,Wyncote,40.0945549,-75.1487863
2018,California,Clearlake,38.9582307,-122.6263728
2018,Pennsylvania,Pittsburgh (East Liberty),40.4643479,-79.926266
2018,Ohio,Columbus,39.9611755,-82.99879419999999
2018,California,San Francisco,37.7749295,-122.4194155
2018,Colorado,Thornton,39.8680412,-104.9719243
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Michigan,Detroit,42.331427,-83.0457538
2018,New Jersey,Paterson,40.9167654,-74.17181099999999
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Missouri,Kansas City,39.0997265,-94.5785667
2018,Nevada,Las Vegas,36.1699412,-115.1398296
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Wisconsin,Milwaukee,43.0389025,-87.9064736
2018,California,Gardena,33.8883487,-118.3089624
2018,Georgia,Savannah,32.0808989,-81.091203
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Pennsylvania,York,39.9625984,-76.727745
2018,Arizona,Phoenix,33.4483771,-112.0740373
2018,Michigan,Lansing,42.732535,-84.5555347
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,California,Los Angeles,34.0522342,-118.2436849
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Texas,Robstown,27.7903032,-97.6688843
2018,Ohio,Cleveland,41.49932,-81.6943605
2018,California,Oakland,37.8043637,-122.2711137
2018,Texas,Dallas,32.7766642,-96.79698789999999
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Maryland,Baltimore,39.2903848,-76.6121893
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Washington,Sunnyside,46.3237423,-120.0086538
2018,New Jersey,Elizabeth,40.6639916,-74.2107006
2018,Oklahoma,Oklahoma City,35.4675602,-97.5164276
2018,Florida,Palm Beach Gardens (Riviera Beach),26.7753405,-80.0580969
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,Colorado,Denver,39.7392358,-104.990251
2018,Tennessee,Chattanooga,35.0456297,-85.3096801
2018,Maryland,Fort Washington,38.7073379,-77.0230313
2018,Virginia,Richmond,37.5407246,-77.4360481
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Texas,Houston,29.7604267,-95.3698028
2018,Florida,Reddick,29.3666393,-82.1973184
2018,Delaware,Wilmington,39.744655,-75.5483909
2018,Florida,Orlando,28.5383355,-81.3792365
2018,Alabama,Brandon,34.7581567,-85.60421050000001
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Alabama,Wetumpka,32.5437448,-86.2119127
2018,New York,Brooklyn,40.6781784,-73.9441579
2018,New York,Albany,42.6525793,-73.7562317
2018,California,Los Angeles,34.0522342,-118.2436849
2018,Virginia,Virginia Beach,36.8529263,-75.97798499999999
2018,Ohio,Lima,40.742551,-84.1052256
2018,Indiana,Gary,41.6020403,-87.3371523
2018,Georgia,Atlanta,33.7489954,-84.3879824
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,New York,Buffalo,42.88644679999999,-78.8783689
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Georgia,Ashburn,31.7060134,-83.653224
2018,Maryland,Baltimore,39.2903848,-76.6121893
2018,New Jersey,Jersey City,40.7177545,-74.0431435
2018,Maryland,Annapolis,38.9784453,-76.4921829
2018,California,Oakland,37.8043637,-122.2711137
2018,Texas,San Antonio,29.4241219,-98.49362819999999
2018,Connecticut,Hartford,41.7658043,-72.6733723
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,North Carolina,Sanford,35.4798757,-79.1802994
2018,Florida,Punta Gorda,26.9297836,-82.0453664
2018,Florida,Indiantown,27.0272756,-80.4856083
2018,Florida,Palm Beach Gardens (Riviera Beach),26.7753405,-80.0580969
2018,Ohio,Sandusky,41.4561754,-82.71168209999999
2018,Indiana,Gary,41.6020403,-87.3371523
2018,Kansas,Wichita,37.68717609999999,-97.33005299999999
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Tennessee,Covington,35.5762326,-89.65340289999999
2018,Pennsylvania,Homestead (Munhall),40.4059025,-79.9119948
2018,California,San Bernardino,34.1083449,-117.2897652
2018,Louisiana,Morganza,30.738518,-91.5942819
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,California,Modesto,37.63909719999999,-120.9968782
2018,Alabama,Huntsville,34.7303688,-86.5861037
2018,Illinois,Bloomington,40.4842027,-88.99368729999999
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,North Carolina,Charlotte,35.2270869,-80.8431267
2018,New Jersey,Trenton,40.2205824,-74.759717
2018,Georgia,Macon,32.8406946,-83.6324022
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,California,Union City,37.5933918,-122.0438298
2018,California,Tracy,37.7396513,-121.4252227
